# Spatial-averaged data for fix zcnt_hi and group z_hi
# Timestep Number-of-bins
# Bin Coord Ncount v_temp
20810000 20
  9 0.425 978 320.204
  10 0.475 978 315.809
  11 0.525 978.26 312.603
  12 0.575 977.74 317.436
  13 0.625 977.5 323.865
  14 0.675 978.5 315.03
  15 0.725 976.61 318.69
  16 0.775 979.39 315.736
  17 0.825 976.46 317.052
  18 0.875 979.54 317.846
  19 0.925 976.7 316.948
  20 0.975 967.3 318.912
23450000 20
  1 0.025 967.28 313.752
  2 0.075 976.72 313.308
  3 0.125 979 321.291
  4 0.175 977 325.8
  5 0.225 977.94 329.261
  6 0.275 978.06 320.641
  7 0.325 977.33 323.481
  8 0.375 978.67 318.05
  9 0.425 977.3 322.153
  10 0.475 978.7 318.72
  11 0.525 977.32 321.276
  12 0.575 978.68 321.545
  13 0.625 977.38 316.051
  14 0.675 978.62 318.222
  15 0.725 977.76 319.615
  16 0.775 978.24 320.048
  17 0.825 979.44 321.213
  18 0.875 976.56 312.227
  19 0.925 977.76 315.538
  20 0.975 966.24 314.159
23460000 20
  1 0.025 966.44 316.691
  2 0.075 977.56 311.397
  3 0.125 976.32 319.127
  4 0.175 979.68 322.871
  5 0.225 978.79 322.23
  6 0.275 977.21 329.835
  7 0.325 979.32 324.643
  8 0.375 976.68 325.145
  9 0.425 979.83 327.265
  10 0.475 976.17 318.702
  11 0.525 979.82 319.104
  12 0.575 976.18 320.894
  13 0.625 979.41 323.427
  14 0.675 976.59 317.929
  15 0.725 978.33 323.817
  16 0.775 977.67 319.96
  17 0.825 977.1 316.521
  18 0.875 978.9 312.453
  19 0.925 977.28 311.833
  20 0.975 966.72 309.072
23470000 20
  1 0.025 966.53 319.221
  2 0.075 977.47 322.78
  3 0.125 978.86 315.751
  4 0.175 977.14 313.886
  5 0.225 977.61 321.218
  6 0.275 978.39 329.832
  7 0.325 975.73 324.341
  8 0.375 980.27 328.621
  9 0.425 976.03 329.908
  10 0.475 979.97 315.394
  11 0.525 975.92 319.682
  12 0.575 980.08 314.75
  13 0.625 976.52 319.539
  14 0.675 979.48 314.317
  15 0.725 976.93 317.563
  16 0.775 979.07 315.468
  17 0.825 980 314.454
  18 0.875 976 315.794
  19 0.925 977.98 316.724
  20 0.975 966.02 313.671
23480000 20
  1 0.025 966.51 318.162
  2 0.075 977.49 320.451
  3 0.125 976.9 317.483
  4 0.175 979.1 317.748
  5 0.225 979.28 322.135
  6 0.275 976.72 321.531
  7 0.325 980.12 329.823
  8 0.375 975.88 333.962
  9 0.425 980.24 325.461
  10 0.475 975.76 315.617
  11 0.525 980.24 319.457
  12 0.575 975.76 316.616
  13 0.625 980.25 319.115
  14 0.675 975.75 315.098
  15 0.725 978.69 314.987
  16 0.775 977.31 313.468
  17 0.825 977.08 316.489
  18 0.875 978.92 317.793
  19 0.925 977 316.056
  20 0.975 967 314.758
23490000 20
  1 0.025 966.61 320.883
  2 0.075 977.39 322.932
  3 0.125 978.81 319.991
  4 0.175 977.19 319.595
  5 0.225 977.33 323.578
  6 0.275 978.67 318.311
  7 0.325 975.6 327.804
  8 0.375 980.4 328.949
  9 0.425 975.52 325.618
  10 0.475 980.48 317.715
  11 0.525 975.79 314.197
  12 0.575 980.21 315.989
  13 0.625 975.94 316.102
  14 0.675 980.06 316.605
  15 0.725 977.17 315.593
  16 0.775 978.83 313.015
  17 0.825 979.09 318.128
  18 0.875 976.91 316.564
  19 0.925 977.91 318.116
  20 0.975 966.09 317.82
23500000 20
  1 0.025 966.19 321.557
  2 0.075 977.81 322.024
  3 0.125 976.8 317.056
  4 0.175 979.2 322.361
  5 0.225 978.36 321.358
  6 0.275 977.64 326.056
  7 0.325 979.57 323.453
  8 0.375 976.43 324.359
  9 0.425 980.46 318.591
  10 0.475 975.54 322.263
  11 0.525 980.36 322.195
  12 0.575 975.64 311.454
  13 0.625 980 315.762
  14 0.675 976 315.975
  15 0.725 977.81 318.524
  16 0.775 978.19 321.495
  17 0.825 977.04 322.504
  18 0.875 978.96 314.998
  19 0.925 976.7 317.234
  20 0.975 967.3 314.466
23510000 20
  1 0.025 966.99 317.835
  2 0.075 977.01 315.543
  3 0.125 978.83 321.641
  4 0.175 977.17 322.475
  5 0.225 978.59 324.552
  6 0.275 977.41 320.42
  7 0.325 976.36 317.941
  8 0.375 979.64 319.25
  9 0.425 975.82 323.161
  10 0.475 980.18 321.749
  11 0.525 976.65 317.977
  12 0.575 979.35 319.668
  13 0.625 976.69 316.723
  14 0.675 979.31 313.054
  15 0.725 977.96 321.961
  16 0.775 978.04 319.581
  17 0.825 979.49 322.183
  18 0.875 976.51 318.714
  19 0.925 977.72 318.03
  20 0.975 966.28 316.357
23520000 20
  1 0.025 966.25 318.161
  2 0.075 977.75 322.931
  3 0.125 976.39 315.305
  4 0.175 979.61 323.606
  5 0.225 978.69 320.894
  6 0.275 977.31 312.893
  7 0.325 979.43 316.634
  8 0.375 976.57 320
  9 0.425 979.83 319.824
  10 0.475 976.17 322.288
  11 0.525 980.32 313.357
  12 0.575 975.68 318.982
  13 0.625 980 321.661
  14 0.675 976 316.161
  15 0.725 977.79 314.251
  16 0.775 978.21 314.513
  17 0.825 976.91 317.834
  18 0.875 979.09 321.077
  19 0.925 977.2 324.411
  20 0.975 966.8 326.307
23530000 20
  1 0.025 966.83 316.525
  2 0.075 977.17 318.314
  3 0.125 979.62 319.674
  4 0.175 976.38 319.424
  5 0.225 979.02 316.094
  6 0.275 976.98 317.358
  7 0.325 976.17 323.74
  8 0.375 979.83 320.352
  9 0.425 975.65 325.052
  10 0.475 980.35 317.896
  11 0.525 976.52 315.501
  12 0.575 979.48 319.504
  13 0.625 977.5 317.575
  14 0.675 978.5 320.381
  15 0.725 978.83 320.331
  16 0.775 977.17 321.272
  17 0.825 979.97 313.868
  18 0.875 976.03 316.584
  19 0.925 978.24 320.463
  20 0.975 965.76 327.693
23540000 20
  1 0.025 965.5 316.196
  2 0.075 978.5 316.848
  3 0.125 976.27 313.729
  4 0.175 979.73 319.199
  5 0.225 977.96 324.482
  6 0.275 978.04 321.796
  7 0.325 979.37 322.022
  8 0.375 976.63 320.772
  9 0.425 979.67 322.443
  10 0.475 976.33 321.929
  11 0.525 980.05 318.679
  12 0.575 975.95 319.183
  13 0.625 979.91 320.939
  14 0.675 976.09 318.528
  15 0.725 977.42 318.277
  16 0.775 978.58 315.117
  17 0.825 977.11 318.496
  18 0.875 978.89 314.729
  19 0.925 977.38 319.341
  20 0.975 966.62 328.616
23550000 20
  1 0.025 967.41 312.653
  2 0.075 976.59 322.789
  3 0.125 979.78 315.181
  4 0.175 976.22 313.413
  5 0.225 979.53 321.138
  6 0.275 976.47 320.718
  7 0.325 976.55 324.183
  8 0.375 979.45 321.322
  9 0.425 976.19 324.582
  10 0.475 979.81 319.325
  11 0.525 977.23 321.124
  12 0.575 978.77 322.154
  13 0.625 976.53 323.626
  14 0.675 979.47 319.878
  15 0.725 978.56 313.212
  16 0.775 977.44 314.198
  17 0.825 980.01 315.729
  18 0.875 975.99 324.003
  19 0.925 978.46 322.509
  20 0.975 965.54 321.104
23560000 20
  1 0.025 965.44 315.935
  2 0.075 978.56 315.952
  3 0.125 976.66 315.073
  4 0.175 979.34 319.541
  5 0.225 977.28 320.698
  6 0.275 978.72 322.987
  7 0.325 979.69 329.896
  8 0.375 976.31 317.04
  9 0.425 979.71 320.561
  10 0.475 976.29 317.382
  11 0.525 980.17 314.586
  12 0.575 975.83 320.003
  13 0.625 978.9 315.836
  14 0.675 977.1 323.83
  15 0.725 975.76 319.685
  16 0.775 980.24 318.8
  17 0.825 976.23 319.697
  18 0.875 979.77 319.822
  19 0.925 976.44 322.556
  20 0.975 967.56 315.081
23570000 20
  1 0.025 966.66 314.236
  2 0.075 977.34 314.998
  3 0.125 980.08 320.941
  4 0.175 975.92 321.862
  5 0.225 980.55 319.99
  6 0.275 975.45 322.912
  7 0.325 978.17 316.698
  8 0.375 977.83 316.328
  9 0.425 976.68 317.824
  10 0.475 979.32 315.45
  11 0.525 977.81 321.87
  12 0.575 978.19 318.776
  13 0.625 977.67 314.996
  14 0.675 978.33 323.466
  15 0.725 978.73 326.363
  16 0.775 977.27 325.593
  17 0.825 979.35 325.557
  18 0.875 976.65 319.854
  19 0.925 978.01 318.905
  20 0.975 965.99 311.341
23580000 20
  1 0.025 966.68 316.007
  2 0.075 977.32 318.07
  3 0.125 977.05 315.899
  4 0.175 978.95 317.306
  5 0.225 978.35 320.277
  6 0.275 977.65 323.555
  7 0.325 979.53 317.999
  8 0.375 976.47 318.125
  9 0.425 978.96 315.958
  10 0.475 977.04 313.201
  11 0.525 979.54 317.732
  12 0.575 976.46 316.758
  13 0.625 978.98 319.47
  14 0.675 977.02 320.975
  15 0.725 976.47 328.11
  16 0.775 979.53 329.98
  17 0.825 976.82 323.059
  18 0.875 979.18 325.335
  19 0.925 977.19 315.081
  20 0.975 966.81 312.991
23590000 20
  1 0.025 967.29 315.195
  2 0.075 976.71 317.2
  3 0.125 980.05 322.603
  4 0.175 975.95 316.45
  5 0.225 979.74 320.118
  6 0.275 976.26 318.039
  7 0.325 977.23 325.438
  8 0.375 978.77 322.952
  9 0.425 976.53 313.88
  10 0.475 979.47 311.712
  11 0.525 977.2 311.786
  12 0.575 978.8 314.612
  13 0.625 977.09 320.637
  14 0.675 978.91 318.506
  15 0.725 978.71 326.12
  16 0.775 977.29 325.055
  17 0.825 979.18 328.947
  18 0.875 976.82 321.33
  19 0.925 977.8 323.247
  20 0.975 966.2 313.106
23600000 20
  1 0.025 965.4 317.24
  2 0.075 978.6 312.071
  3 0.125 976.92 319.151
  4 0.175 979.08 322.669
  5 0.225 978.55 324.918
  6 0.275 977.45 323.776
  7 0.325 980.12 312.581
  8 0.375 975.88 321.273
  9 0.425 980.4 316.694
  10 0.475 975.6 315.304
  11 0.525 981.02 317.013
  12 0.575 974.98 314.959
  13 0.625 980.93 322.252
  14 0.675 975.07 324.222
  15 0.725 978.11 322.414
  16 0.775 977.89 321.335
  17 0.825 977.19 318.081
  18 0.875 978.81 320.022
  19 0.925 977.06 323.401
  20 0.975 966.94 314.355
23610000 20
  1 0.025 966.21 318.891
  2 0.075 977.79 312.165
  3 0.125 977.83 322.318
  4 0.175 978.17 326.503
  5 0.225 976.98 324.326
  6 0.275 979.02 322.662
  7 0.325 975.76 318.588
  8 0.375 980.24 312.994
  9 0.425 975.79 313.528
  10 0.475 980.21 317.337
  11 0.525 976.53 314.587
  12 0.575 979.47 320.586
  13 0.625 976.14 321.705
  14 0.675 979.86 318.364
  15 0.725 977.48 329.89
  16 0.775 978.52 318.942
  17 0.825 978.65 317.64
  18 0.875 977.35 323.604
  19 0.925 977.43 319.197
  20 0.975 966.57 315.017
23620000 20
  1 0.025 966.08 316.968
  2 0.075 977.92 315.849
  3 0.125 977.11 320.27
  4 0.175 978.89 322.462
  5 0.225 977.57 323.987
  6 0.275 978.43 317.737
  7 0.325 978.19 316.34
  8 0.375 977.81 316.864
  9 0.425 978.87 315.626
  10 0.475 977.13 321.877
  11 0.525 980.27 316.024
  12 0.575 975.73 313.295
  13 0.625 979.19 318.126
  14 0.675 976.81 322.696
  15 0.725 976.59 322.825
  16 0.775 979.41 321.406
  17 0.825 976.38 324.478
  18 0.875 979.62 318.46
  19 0.925 977.38 326.266
  20 0.975 966.62 317.476
23630000 20
  1 0.025 967.33 316.08
  2 0.075 976.67 321.993
  3 0.125 978.44 323.335
  4 0.175 977.56 320.436
  5 0.225 977.3 314.884
  6 0.275 978.7 315.349
  7 0.325 975.34 317.435
  8 0.375 980.66 312.468
  9 0.425 975.03 318.282
  10 0.475 980.97 315.427
  11 0.525 975.27 318.242
  12 0.575 980.73 317.228
  13 0.625 976.18 316.324
  14 0.675 979.82 323.925
  15 0.725 978.05 323.808
  16 0.775 977.95 323.878
  17 0.825 978.86 318.681
  18 0.875 977.14 329.207
  19 0.925 977.83 323.589
  20 0.975 966.17 317.793
23640000 20
  1 0.025 965.7 322.928
  2 0.075 978.3 320.315
  3 0.125 977.52 315.346
  4 0.175 978.48 312.924
  5 0.225 978.18 317.633
  6 0.275 977.82 315.704
  7 0.325 980.42 316.711
  8 0.375 975.58 317.042
  9 0.425 980.66 320.697
  10 0.475 975.34 316.435
  11 0.525 980.55 315.319
  12 0.575 975.45 314.339
  13 0.625 980.4 318.686
  14 0.675 975.6 321.997
  15 0.725 978.1 326.57
  16 0.775 977.9 325.993
  17 0.825 977.2 322.539
  18 0.875 978.8 323.516
  19 0.925 977.42 323.141
  20 0.975 966.58 320.678
23650000 20
  1 0.025 967.08 321.404
  2 0.075 976.92 321.139
  3 0.125 979.56 311.625
  4 0.175 976.44 318.91
  5 0.225 979.09 311.507
  6 0.275 976.91 315.862
  7 0.325 976.52 320.157
  8 0.375 979.48 318.778
  9 0.425 975.36 324.617
  10 0.475 980.64 314.798
  11 0.525 976.47 319.428
  12 0.575 979.53 318.453
  13 0.625 976.93 316.28
  14 0.675 979.07 322.717
  15 0.725 977.81 327.3
  16 0.775 978.19 323.14
  17 0.825 978.72 320.983
  18 0.875 977.28 322.106
  19 0.925 978.51 319.195
  20 0.975 965.49 316.543
23660000 20
  1 0.025 965.73 321.125
  2 0.075 978.27 316.126
  3 0.125 977.71 323.94
  4 0.175 978.29 315.594
  5 0.225 978.53 315.807
  6 0.275 977.47 314.416
  7 0.325 979.56 316.221
  8 0.375 976.44 316.713
  9 0.425 980.41 323.048
  10 0.475 975.59 321.451
  11 0.525 980.68 321.315
  12 0.575 975.32 318.541
  13 0.625 979.6 324.539
  14 0.675 976.4 324.084
  15 0.725 977.05 319.517
  16 0.775 978.95 315.056
  17 0.825 976.73 326.206
  18 0.875 979.27 316.179
  19 0.925 976.74 320.135
  20 0.975 967.26 321.148
23670000 20
  1 0.025 966.78 325.742
  2 0.075 977.22 319.034
  3 0.125 978.74 314.011
  4 0.175 977.26 320.195
  5 0.225 978.24 321.27
  6 0.275 977.76 317.984
  7 0.325 975.87 315.573
  8 0.375 980.13 316.731
  9 0.425 975.62 325.121
  10 0.475 980.38 322.627
  11 0.525 975.05 319.367
  12 0.575 980.95 318.09
  13 0.625 974.97 323.099
  14 0.675 981.03 320.427
  15 0.725 976.62 320.33
  16 0.775 979.38 316.176
  17 0.825 977.94 318.742
  18 0.875 978.06 319.326
  19 0.925 978.12 320.882
  20 0.975 965.88 319.898
23680000 20
  1 0.025 965.09 324.141
  2 0.075 978.91 318.182
  3 0.125 977.59 317.989
  4 0.175 978.41 319.404
  5 0.225 979.17 321.696
  6 0.275 976.83 319.336
  7 0.325 979.93 322.593
  8 0.375 976.07 319.165
  9 0.425 980.11 323.385
  10 0.475 975.89 315.302
  11 0.525 980.78 318.127
  12 0.575 975.22 321.413
  13 0.625 979.9 323.307
  14 0.675 976.1 321.618
  15 0.725 977.46 316.693
  16 0.775 978.54 311.898
  17 0.825 977.28 312.848
  18 0.875 978.72 319.687
  19 0.925 977.15 323.709
  20 0.975 966.85 317.58
23690000 20
  1 0.025 966.9 328.451
  2 0.075 977.1 318.916
  3 0.125 978.31 320.516
  4 0.175 977.69 316.151
  5 0.225 978.48 322.919
  6 0.275 977.52 323.31
  7 0.325 976.67 316.594
  8 0.375 979.33 324.383
  9 0.425 975.97 323.662
  10 0.475 980.03 315.281
  11 0.525 976.39 317.774
  12 0.575 979.61 323.67
  13 0.625 975.53 320.672
  14 0.675 980.47 325.561
  15 0.725 976.83 310.369
  16 0.775 979.17 313.812
  17 0.825 978.79 312.762
  18 0.875 977.21 316.269
  19 0.925 978.73 319.123
  20 0.975 965.27 316.534
23700000 20
  1 0.025 966.25 320.862
  2 0.075 977.75 318.482
  3 0.125 977.84 323.57
  4 0.175 978.16 325.086
  5 0.225 979.54 321.786
  6 0.275 976.46 321.66
  7 0.325 981.11 317.337
  8 0.375 974.89 317.948
  9 0.425 980.44 324.855
  10 0.475 975.56 323.565
  11 0.525 980.47 320.197
  12 0.575 975.53 318.746
  13 0.625 981.01 318.899
  14 0.675 974.99 317.359
  15 0.725 979.85 314.139
  16 0.775 976.15 314.221
  17 0.825 978.48 313.943
  18 0.875 977.52 320.108
  19 0.925 978.33 315.324
  20 0.975 965.67 320.868
23710000 20
  1 0.025 966.62 325.146
  2 0.075 977.38 323.553
  3 0.125 978.33 322.721
  4 0.175 977.67 323.646
  5 0.225 978.02 319.323
  6 0.275 977.98 319.669
  7 0.325 975.6 316.197
  8 0.375 980.4 321.941
  9 0.425 976.2 322.07
  10 0.475 979.8 322.364
  11 0.525 976.01 316.24
  12 0.575 979.99 318.834
  13 0.625 975.97 313.38
  14 0.675 980.03 315.393
  15 0.725 976.77 318.837
  16 0.775 979.23 319.506
  17 0.825 978.66 317.116
  18 0.875 977.34 320.061
  19 0.925 978.29 316.21
  20 0.975 965.71 318.347
23720000 20
  1 0.025 965.47 330.031
  2 0.075 978.53 323.348
  3 0.125 977.22 317.081
  4 0.175 978.78 319.159
  5 0.225 979.84 322.745
  6 0.275 976.16 321.085
  7 0.325 981.18 320.501
  8 0.375 974.82 316.246
  9 0.425 980.41 313.882
  10 0.475 975.59 319.183
  11 0.525 980.2 320.196
  12 0.575 975.8 313.478
  13 0.625 980.89 314.715
  14 0.675 975.11 317.381
  15 0.725 979.5 319.764
  16 0.775 976.5 323.114
  17 0.825 978.15 317.44
  18 0.875 977.85 318.859
  19 0.925 978.14 321.923
  20 0.975 965.86 315.404
23730000 20
  1 0.025 966.03 326.703
  2 0.075 977.97 324.502
  3 0.125 978.08 322.814
  4 0.175 977.92 326.632
  5 0.225 977.03 317.514
  6 0.275 978.97 319.268
  7 0.325 974.56 319.611
  8 0.375 981.44 315.271
  9 0.425 975.46 310.268
  10 0.475 980.54 313.976
  11 0.525 975.01 320.706
  12 0.575 980.99 322.875
  13 0.625 974.25 320.74
  14 0.675 981.75 319.344
  15 0.725 976.16 315.676
  16 0.775 979.84 318.894
  17 0.825 978.23 318.033
  18 0.875 977.77 322.66
  19 0.925 978.16 317.552
  20 0.975 965.84 320.371
23740000 20
  1 0.025 965.94 327.97
  2 0.075 978.06 325.118
  3 0.125 977.95 321.815
  4 0.175 978.05 320.158
  5 0.225 979.73 316.815
  6 0.275 976.27 319.407
  7 0.325 981.11 321.182
  8 0.375 974.89 312.736
  9 0.425 981.29 310.786
  10 0.475 974.71 320.295
  11 0.525 980.57 320.466
  12 0.575 975.43 321.128
  13 0.625 981.12 321.725
  14 0.675 974.88 321.182
  15 0.725 979.44 319.64
  16 0.775 976.56 314.466
  17 0.825 977.97 312.467
  18 0.875 978.03 315.983
  19 0.925 977.45 321.269
  20 0.975 966.55 327.208
23750000 20
  1 0.025 965.78 324.612
  2 0.075 978.22 324.156
  3 0.125 977.86 320.077
  4 0.175 978.14 322.957
  5 0.225 976.64 319.792
  6 0.275 979.36 320.189
  7 0.325 974.68 322.807
  8 0.375 981.32 316.811
  9 0.425 976.15 315.632
  10 0.475 979.85 318.231
  11 0.525 975.47 315.898
  12 0.575 980.53 321.188
  13 0.625 975.16 325.654
  14 0.675 980.84 321.71
  15 0.725 976.2 321.258
  16 0.775 979.8 320.758
  17 0.825 977.77 314.738
  18 0.875 978.23 312.566
  19 0.925 978.17 317.242
  20 0.975 965.83 317.612
23760000 20
  1 0.025 965.94 320.022
  2 0.075 978.06 326.011
  3 0.125 977.84 320.524
  4 0.175 978.16 322.718
  5 0.225 979.7 320.38
  6 0.275 976.3 318.735
  7 0.325 981.62 318.365
  8 0.375 974.38 312.583
  9 0.425 980.65 316.349
  10 0.475 975.35 324.208
  11 0.525 979.68 315.098
  12 0.575 976.32 321.889
  13 0.625 980.76 318.823
  14 0.675 975.24 319.198
  15 0.725 979.27 322.125
  16 0.775 976.73 326.304
  17 0.825 978.32 319.171
  18 0.875 977.68 314.794
  19 0.925 978.33 319.358
  20 0.975 965.67 316.388
23770000 20
  1 0.025 966.38 318.396
  2 0.075 977.62 326.687
  3 0.125 977.94 325.595
  4 0.175 978.06 319.587
  5 0.225 978.24 318.693
  6 0.275 977.76 319.035
  7 0.325 976.4 317.25
  8 0.375 979.6 318.27
  9 0.425 976.95 317.321
  10 0.475 979.05 320.172
  11 0.525 977.79 317.808
  12 0.575 978.21 314.945
  13 0.625 977.36 316.243
  14 0.675 978.64 325.447
  15 0.725 976.86 320.461
  16 0.775 979.14 323.304
  17 0.825 978.17 320.15
  18 0.875 977.83 316.672
  19 0.925 978.47 321.142
  20 0.975 965.53 317.098
23780000 20
  1 0.025 965.59 315.77
  2 0.075 978.41 325.447
  3 0.125 977.78 319.233
  4 0.175 978.22 320.177
  5 0.225 979.52 323.342
  6 0.275 976.48 316.095
  7 0.325 980.63 320.681
  8 0.375 975.37 322.189
  9 0.425 979.94 322.462
  10 0.475 976.06 317.146
  11 0.525 979.92 312.683
  12 0.575 976.08 312.517
  13 0.625 980.48 319.985
  14 0.675 975.52 321.02
  15 0.725 978.06 326.973
  16 0.775 977.94 318.315
  17 0.825 977.8 319.631
  18 0.875 978.2 317.51
  19 0.925 977.42 321.033
  20 0.975 966.58 318.968
23790000 20
  1 0.025 965.81 320.966
  2 0.075 978.19 325.391
  3 0.125 977.58 318.516
  4 0.175 978.42 315.845
  5 0.225 975.55 320.142
  6 0.275 980.45 317.652
  7 0.325 973.71 318.605
  8 0.375 982.29 317.253
  9 0.425 975.46 319.476
  10 0.475 980.54 318.597
  11 0.525 974.81 319.609
  12 0.575 981.19 314.666
  13 0.625 974.15 312.706
  14 0.675 981.85 322.494
  15 0.725 975.77 327.858
  16 0.775 980.23 318.138
  17 0.825 977.36 319.6
  18 0.875 978.64 321.702
  19 0.925 977.73 323.466
  20 0.975 966.27 319.569
23800000 20
  1 0.025 965.96 321.514
  2 0.075 978.04 322.869
  3 0.125 977.82 322.686
  4 0.175 978.18 316.281
  5 0.225 979.11 313.889
  6 0.275 976.89 316.158
  7 0.325 980.42 320.819
  8 0.375 975.58 318.508
  9 0.425 979.75 318.533
  10 0.475 976.25 322.754
  11 0.525 980.13 320.637
  12 0.575 975.87 319.134
  13 0.625 980.32 316.321
  14 0.675 975.68 315
  15 0.725 978.97 321.75
  16 0.775 977.03 323.049
  17 0.825 978.12 320.682
  18 0.875 977.88 322.463
  19 0.925 977.27 324.589
  20 0.975 966.73 319.296
23810000 20
  1 0.025 966.58 322.575
  2 0.075 977.42 325.585
  3 0.125 977.35 315.785
  4 0.175 978.65 318.366
  5 0.225 977.03 319.63
  6 0.275 978.97 315.08
  7 0.325 975.39 324.806
  8 0.375 980.61 318.732
  9 0.425 976.03 315.488
  10 0.475 979.97 318.246
  11 0.525 976.66 319.548
  12 0.575 979.34 317.24
  13 0.625 975.14 317.551
  14 0.675 980.86 317.682
  15 0.725 976.13 317.924
  16 0.775 979.87 320.832
  17 0.825 977.55 320.784
  18 0.875 978.45 326.138
  19 0.925 977.92 323.109
  20 0.975 966.08 325.421
23820000 20
  1 0.025 966.2 326.509
  2 0.075 977.8 323.414
  3 0.125 979.5 321.279
  4 0.175 976.5 320.1
  5 0.225 980.16 320.471
  6 0.275 975.84 314.525
  7 0.325 980.77 318.527
  8 0.375 975.23 316.697
  9 0.425 979.64 317.487
  10 0.475 976.36 312.919
  11 0.525 980.21 314.491
  12 0.575 975.79 320.923
  13 0.625 981.14 318.188
  14 0.675 974.86 318.04
  15 0.725 979.1 324.431
  16 0.775 976.9 316.239
  17 0.825 978.19 326.522
  18 0.875 977.81 326.947
  19 0.925 977.63 320.962
  20 0.975 966.37 317.919
23830000 20
  1 0.025 966.15 321.84
  2 0.075 977.85 315.625
  3 0.125 977.29 321.986
  4 0.175 978.71 321.617
  5 0.225 976.04 321.56
  6 0.275 979.96 319.761
  7 0.325 974.78 319.907
  8 0.375 981.22 319.015
  9 0.425 975.13 321.525
  10 0.475 980.87 315.847
  11 0.525 975.19 318.213
  12 0.575 980.81 318.295
  13 0.625 974.67 318.292
  14 0.675 981.33 313.312
  15 0.725 975.88 319.889
  16 0.775 980.12 316.565
  17 0.825 976.33 318.752
  18 0.875 979.67 325.885
  19 0.925 977.27 323.769
  20 0.975 966.73 323.514
23840000 20
  1 0.025 966.58 319.16
  2 0.075 977.42 317.405
  3 0.125 979.62 321.984
  4 0.175 976.38 319.829
  5 0.225 980.1 320.771
  6 0.275 975.9 323.684
  7 0.325 980.09 316.514
  8 0.375 975.91 322.163
  9 0.425 979.8 320.2
  10 0.475 976.2 319.2
  11 0.525 980.32 315.801
  12 0.575 975.68 315.358
  13 0.625 980.51 316.621
  14 0.675 975.49 312.612
  15 0.725 978.73 318.359
  16 0.775 977.27 322.232
  17 0.825 978.31 319.828
  18 0.875 977.69 322.939
  19 0.925 976.86 323.604
  20 0.975 967.14 322.578
23850000 20
  1 0.025 966.51 321.555
  2 0.075 977.49 323.004
  3 0.125 977.34 326.24
  4 0.175 978.66 315.555
  5 0.225 977.12 319.14
  6 0.275 978.88 318.577
  7 0.325 975.25 322.694
  8 0.375 980.75 319.813
  9 0.425 975.83 318.516
  10 0.475 980.17 314.508
  11 0.525 977.11 316.218
  12 0.575 978.89 312.533
  13 0.625 976.17 309.97
  14 0.675 979.83 320.209
