# Spatial-averaged data for fix xcnt_lo and group x_lo
# Timestep Number-of-bins
# Bin Coord Ncount v_temp
20810000 20
  12 0.575 977.93 286.083
  13 0.625 978.62 282.68
  14 0.675 977.38 282.582
  15 0.725 979.73 279.957
  16 0.775 976.22 278.564
  17 0.825 979.44 280.635
  18 0.875 976.61 286.868
  19 0.925 978 283.182
  20 0.975 966 281.245
22160000 20
  1 0.025 965.68 277.443
  2 0.075 978.32 279.445
  3 0.125 976.46 277.599
  4 0.175 979.58 281.875
  5 0.225 976.16 286.84
  6 0.275 979.8 283.921
  7 0.325 977.32 282.504
  8 0.375 978.68 285.992
  9 0.425 978.01 279.059
  10 0.475 977.99 284.544
  11 0.525 978.57 284.879
  12 0.575 977.31 281.783
  13 0.625 979.27 285.646
  14 0.675 976.85 288.489
  15 0.725 979.39 279.813
  16 0.775 976.52 276.127
  17 0.825 979.59 278.303
  18 0.875 976.5 279.11
  19 0.925 977.92 287.24
  20 0.975 966.08 284.736
22170000 20
  1 0.025 965.35 273.014
  2 0.075 978.65 281.735
  3 0.125 976.66 284.34
  4 0.175 979.45 282.968
  5 0.225 976.68 284.554
  6 0.275 979.22 283.071
  7 0.325 976.93 287.113
  8 0.375 979.06 283.38
  9 0.425 977.44 282.635
  10 0.475 978.56 282.306
  11 0.525 978.15 284.966
  12 0.575 977.85 277.051
  13 0.625 978.81 284.058
  14 0.675 977.19 287.3
  15 0.725 979.98 287.771
  16 0.775 975.97 283.299
  17 0.825 979.69 280.585
  18 0.875 976.36 283.625
  19 0.925 978.67 280.739
  20 0.975 965.33 276.691
22180000 20
  1 0.025 965.81 275.977
  2 0.075 978.19 282.39
  3 0.125 976.03 275.104
  4 0.175 979.97 284.519
  5 0.225 976.05 285.406
  6 0.275 979.97 285.206
  7 0.325 977.14 284.975
  8 0.375 978.84 285.245
  9 0.425 977.5 285.245
  10 0.475 978.5 278.7
  11 0.525 978.28 281.222
  12 0.575 977.71 279.837
  13 0.625 978.92 282.511
  14 0.675 977.09 288.228
  15 0.725 979.1 284.603
  16 0.775 976.86 281.854
  17 0.825 979.04 286.591
  18 0.875 977 277.926
  19 0.925 977.92 277.748
  20 0.975 966.08 282.392
22190000 20
  1 0.025 966.07 279.36
  2 0.075 977.93 282.067
  3 0.125 976.69 279.241
  4 0.175 979.31 278.549
  5 0.225 977.15 275.299
  6 0.275 978.85 281.776
  7 0.325 977.12 286.379
  8 0.375 978.94 287.058
  9 0.425 977.86 284.117
  10 0.475 978.08 284.489
  11 0.525 978.69 290.066
  12 0.575 977.31 285.563
  13 0.625 979 284.332
  14 0.675 976.97 285.913
  15 0.725 980.13 282.836
  16 0.775 975.77 281.525
  17 0.825 980.06 282.774
  18 0.875 976.07 282.994
  19 0.925 978.54 277.924
  20 0.975 965.46 276.875
22200000 20
  1 0.025 965.33 279.83
  2 0.075 978.67 276.199
  3 0.125 975.32 278.151
  4 0.175 980.68 277.482
  5 0.225 975.67 277.89
  6 0.275 980.36 285.85
  7 0.325 976.8 287.769
  8 0.375 979.17 285.536
  9 0.425 977.12 284.376
  10 0.475 978.86 285.057
  11 0.525 977.9 288.199
  12 0.575 978.1 288.23
  13 0.625 978.65 284.941
  14 0.675 977.29 282.407
  15 0.725 978.73 284.363
  16 0.775 977.21 281.717
  17 0.825 978.73 283.392
  18 0.875 977.41 280.569
  19 0.925 977.63 274.268
  20 0.975 966.37 277.878
22210000 20
  1 0.025 966.49 277.174
  2 0.075 977.51 277.094
  3 0.125 977.45 277.313
  4 0.175 978.58 281.977
  5 0.225 977.58 281.96
  6 0.275 978.39 287.749
  7 0.325 977.5 285.367
  8 0.375 978.5 288.511
  9 0.425 978.38 282.67
  10 0.475 977.62 284.312
  11 0.525 978.99 284.237
  12 0.575 977.01 278.92
  13 0.625 979.02 285.128
  14 0.675 976.98 283.361
  15 0.725 980.25 285.831
  16 0.775 975.61 287.998
  17 0.825 980.64 276.504
  18 0.875 975.5 282.076
  19 0.925 978.31 280.039
  20 0.975 965.69 279.217
22220000 20
  1 0.025 965.25 279.217
  2 0.075 978.75 281.153
  3 0.125 975.43 279.758
  4 0.175 980.6 276.692
  5 0.225 975.26 279.236
  6 0.275 980.71 286.167
  7 0.325 976.5 283.842
  8 0.375 979.5 280.425
  9 0.425 976.75 283.072
  10 0.475 979.25 286.327
  11 0.525 977.53 283.121
  12 0.575 978.47 283.105
  13 0.625 978.29 282.533
  14 0.675 977.69 282.575
  15 0.725 978.12 281.327
  16 0.775 977.82 284.196
  17 0.825 978.57 281.127
  18 0.875 977.51 285.886
  19 0.925 977.48 283.011
  20 0.975 966.52 280.566
22230000 20
  1 0.025 966.63 282.48
  2 0.075 977.37 282.181
  3 0.125 978.03 279.003
  4 0.175 978.19 278.804
  5 0.225 977.98 280.88
  6 0.275 977.81 283.529
  7 0.325 977.86 283.171
  8 0.375 978.15 281.41
  9 0.425 978.67 277.512
  10 0.475 977.34 280.385
  11 0.525 979.25 282.199
  12 0.575 976.72 285.791
  13 0.625 979.4 283.426
  14 0.675 976.6 280.602
  15 0.725 980.62 285.27
  16 0.775 975.36 285.288
  17 0.825 980.64 285.122
  18 0.875 975.38 279.982
  19 0.925 979.05 284.108
  20 0.975 964.95 289.507
22240000 20
  1 0.025 964.9 283.049
  2 0.075 979.1 277.803
  3 0.125 975.85 279.198
  4 0.175 980.15 277.584
  5 0.225 975.36 281.58
  6 0.275 980.64 286.294
  7 0.325 976.79 283.414
  8 0.375 979.21 284.99
  9 0.425 976.66 280.336
  10 0.475 979.34 278.928
  11 0.525 977.3 285.437
  12 0.575 978.67 286.179
  13 0.625 978.06 281.931
  14 0.675 977.96 275.549
  15 0.725 977.53 278.708
  16 0.775 978.41 283.838
  17 0.825 978.32 283.865
  18 0.875 977.75 283.94
  19 0.925 977.3 285.727
  20 0.975 966.7 287.914
22250000 20
  1 0.025 967.04 278.296
  2 0.075 976.96 281.486
  3 0.125 978.63 278.39
  4 0.175 977.43 283.703
  5 0.225 978.69 285.825
  6 0.275 977.27 281.889
  7 0.325 978.17 285.991
  8 0.375 977.84 282.379
  9 0.425 978.87 283.832
  10 0.475 977.1 282.117
  11 0.525 979.52 281.86
  12 0.575 976.48 283.259
  13 0.625 979.1 275.767
  14 0.675 976.9 280.382
  15 0.725 980.28 283.446
  16 0.775 975.72 284.204
  17 0.825 980.12 278.324
  18 0.875 975.88 286.228
  19 0.925 979.22 284.163
  20 0.975 964.78 285.585
22260000 20
  1 0.025 965.36 278.322
  2 0.075 978.64 287.526
  3 0.125 976.7 284.417
  4 0.175 979.3 283.102
  5 0.225 975.99 279.87
  6 0.275 980.01 283.961
  7 0.325 976.95 276.574
  8 0.375 979.05 276.918
  9 0.425 976.4 275.709
  10 0.475 979.6 283.347
  11 0.525 976.97 285.198
  12 0.575 979.03 280.406
  13 0.625 977.59 283.846
  14 0.675 978.4 281.693
  15 0.725 977.54 284.993
  16 0.775 978.42 283.751
  17 0.825 977.78 286.032
  18 0.875 978.27 281.632
  19 0.925 976.75 285.555
  20 0.975 967.25 283.724
22270000 20
  1 0.025 966.77 281.112
  2 0.075 977.23 280.428
  3 0.125 978.96 281.562
  4 0.175 977.04 279.584
  5 0.225 978.89 278.609
  6 0.275 977.12 276.224
  7 0.325 978.53 277.581
  8 0.375 977.46 274.045
  9 0.425 979.01 281.152
  10 0.475 976.99 284.6
  11 0.525 979.67 285.449
  12 0.575 976.33 286.158
  13 0.625 978.98 287.117
  14 0.675 977.02 287.962
  15 0.725 980.11 286.202
  16 0.775 975.89 282.225
  17 0.825 979.55 286.837
  18 0.875 976.45 280.841
  19 0.925 978.64 282.227
  20 0.975 965.36 283.046
22280000 20
  1 0.025 964.9 275.367
  2 0.075 979.1 278.272
  3 0.125 976.31 282.229
  4 0.175 979.69 282.36
  5 0.225 975.6 278.286
  6 0.275 980.4 281.378
  7 0.325 976.85 275.353
  8 0.375 979.15 281.065
  9 0.425 976.16 280.493
  10 0.475 979.84 280.908
  11 0.525 976.83 281.712
  12 0.575 979.17 281.694
  13 0.625 977.27 284.03
  14 0.675 978.73 288.878
  15 0.725 977.63 288.271
  16 0.775 978.37 287.219
  17 0.825 977.66 288.015
  18 0.875 978.34 286.63
  19 0.925 976.63 284.006
  20 0.975 967.37 279.282
22290000 20
  1 0.025 967.58 278.637
  2 0.075 976.42 278.242
  3 0.125 979.03 281.888
  4 0.175 976.97 282.099
  5 0.225 979.16 277.831
  6 0.275 976.84 287.089
  7 0.325 978.88 275.806
  8 0.375 977.12 280.024
  9 0.425 979.43 280.054
  10 0.475 976.57 284.657
  11 0.525 979.92 279.684
  12 0.575 976.08 284.794
  13 0.625 979.35 286.224
  14 0.675 976.65 285.249
  15 0.725 980.79 288.292
  16 0.775 975.21 288.11
  17 0.825 979.96 282.586
  18 0.875 976.04 285.625
  19 0.925 979.19 280.31
  20 0.975 964.81 279.664
22300000 20
  1 0.025 965.26 280.776
  2 0.075 978.74 278.883
  3 0.125 976.27 280.382
  4 0.175 979.73 280.111
  5 0.225 975.39 278.969
  6 0.275 980.61 281.443
  7 0.325 976.68 282.539
  8 0.375 979.32 283.105
  9 0.425 976.03 284.286
  10 0.475 979.97 284.687
  11 0.525 976.52 284.32
  12 0.575 979.48 283.207
  13 0.625 976.92 281.618
  14 0.675 979.08 284.587
  15 0.725 976.27 289.016
  16 0.775 979.73 285.666
  17 0.825 976.4 284.538
  18 0.875 979.6 280.454
  19 0.925 976.17 281.586
  20 0.975 967.83 277.186
22310000 20
  1 0.025 967.66 277.733
  2 0.075 976.34 281.304
  3 0.125 979.47 277.944
  4 0.175 976.53 275.727
  5 0.225 979.82 278.813
  6 0.275 976.18 281.328
  7 0.325 979.11 281.385
  8 0.375 976.89 289.276
  9 0.425 979.53 286.961
  10 0.475 976.47 286.278
  11 0.525 979.86 288.931
  12 0.575 976.14 281.716
  13 0.625 979.44 280.608
  14 0.675 976.56 286.178
  15 0.725 980.82 283.869
  16 0.775 975.18 288.381
  17 0.825 979.83 283.649
  18 0.875 976.17 279.861
  19 0.925 978.66 279.264
  20 0.975 965.34 275.595
22320000 20
  1 0.025 965.48 278.748
  2 0.075 978.52 277.592
  3 0.125 976.41 276.683
  4 0.175 979.59 285.191
  5 0.225 975.39 277.049
  6 0.275 980.61 276.98
  7 0.325 976.41 282.683
  8 0.375 979.59 287.164
  9 0.425 975.89 285.562
  10 0.475 980.11 284.925
  11 0.525 976.26 282.876
  12 0.575 979.74 288.206
  13 0.625 976.34 291.134
  14 0.675 979.65 288.385
  15 0.725 975.14 285.629
  16 0.775 980.87 281.54
  17 0.825 976.53 282.323
  18 0.875 979.47 278.861
  19 0.925 976.14 278.085
  20 0.975 967.86 281.517
22330000 20
  1 0.025 967.37 276.552
  2 0.075 976.63 275.355
  3 0.125 979.4 280.555
  4 0.175 976.6 282.841
  5 0.225 980.1 283.066
  6 0.275 975.9 278.371
  7 0.325 979.6 274.734
  8 0.375 976.4 281.46
  9 0.425 979.82 287.217
  10 0.475 976.18 286.482
  11 0.525 980.19 288.042
  12 0.575 975.81 285.45
  13 0.625 979.69 288.103
  14 0.675 976.31 290.628
  15 0.725 980.68 283.06
  16 0.775 975.32 279.61
  17 0.825 980.1 285.053
  18 0.875 975.9 285.342
  19 0.925 978.84 279.816
  20 0.975 965.16 274.855
22340000 20
  1 0.025 964.18 275.606
  2 0.075 979.82 277.316
  3 0.125 975.36 279.385
  4 0.175 980.64 279.217
  5 0.225 974.89 283.973
  6 0.275 981.11 280.381
  7 0.325 976.07 283.333
  8 0.375 979.93 283.059
  9 0.425 975.83 281.571
  10 0.475 980.17 287.607
  11 0.525 976.16 291.597
  12 0.575 979.84 288.559
  13 0.625 976.86 281.6
  14 0.675 979.14 281.161
  15 0.725 976.33 282.118
  16 0.775 979.67 277.182
  17 0.825 976.35 283.942
  18 0.875 979.65 282.661
  19 0.925 976.41 282.958
  20 0.975 967.59 280.433
22350000 20
  1 0.025 967.43 281.191
  2 0.075 976.57 281.124
  3 0.125 979.01 278.981
  4 0.175 976.99 277.535
  5 0.225 979.15 277.896
  6 0.275 976.85 281.296
  7 0.325 979.14 282.519
  8 0.375 976.86 283.898
  9 0.425 979.78 285.638
  10 0.475 976.22 283.956
  11 0.525 979.94 287.302
  12 0.575 976.06 284.023
  13 0.625 979.7 286.467
  14 0.675 976.3 283.448
  15 0.725 980.73 281.002
  16 0.775 975.27 277.833
  17 0.825 980.29 279.658
  18 0.875 975.71 285.685
  19 0.925 978.94 285.886
  20 0.975 965.06 283.568
22360000 20
  1 0.025 964.54 279.931
  2 0.075 979.46 281.323
  3 0.125 975.57 278.443
  4 0.175 980.43 281.599
  5 0.225 975.34 279.856
  6 0.275 980.66 283.539
  7 0.325 976.21 281.608
  8 0.375 979.79 284.378
  9 0.425 976.19 281.646
  10 0.475 979.81 287.317
  11 0.525 976.06 281.65
  12 0.575 979.94 282.04
  13 0.625 976.77 282.937
  14 0.675 979.21 281.309
  15 0.725 976.98 284.368
  16 0.775 979.04 282.367
  17 0.825 977.53 277.725
  18 0.875 978.47 286.6
  19 0.925 976.95 285.892
  20 0.975 967.05 284.878
22370000 20
  1 0.025 967.72 275.781
  2 0.075 976.28 279.501
  3 0.125 979.39 277.115
  4 0.175 976.61 281.114
  5 0.225 979.34 282.928
  6 0.275 976.68 279.875
  7 0.325 979.28 286.011
  8 0.375 976.7 280.387
  9 0.425 980.14 275.494
  10 0.475 975.86 286.074
  11 0.525 980.25 285.573
  12 0.575 975.75 284.242
  13 0.625 979.95 287.216
  14 0.675 976.05 287.72
  15 0.725 980.91 284.66
  16 0.775 975.09 283.694
  17 0.825 980.92 281.605
  18 0.875 975.08 282.329
  19 0.925 979.4 284.856
  20 0.975 964.6 280.423
22380000 20
  1 0.025 964.78 274.58
  2 0.075 979.22 279.869
  3 0.125 975.13 277.536
  4 0.175 980.87 281.951
  5 0.225 975.05 283.865
  6 0.275 980.95 281.728
  7 0.325 975.86 281.855
  8 0.375 980.14 274.701
  9 0.425 975.58 282.69
  10 0.475 980.42 283.078
  11 0.525 975.87 282.791
  12 0.575 980.13 285.738
  13 0.625 976.7 286.455
  14 0.675 979.3 286.674
  15 0.725 977.17 282.751
  16 0.775 978.83 282.742
  17 0.825 976.65 281.975
  18 0.875 979.35 284.803
  19 0.925 976.46 283.378
  20 0.975 967.54 283.248
22390000 20
  1 0.025 967.51 274.405
  2 0.075 976.49 277.563
  3 0.125 979.95 281.796
  4 0.175 976.05 283.511
  5 0.225 979.55 282.817
  6 0.275 976.45 281.267
  7 0.325 979.88 277.736
  8 0.375 976.13 281.701
  9 0.425 980.56 281.745
  10 0.475 975.43 283.411
  11 0.525 980.74 282.178
  12 0.575 975.26 285.736
  13 0.625 980.07 282.225
  14 0.675 975.93 287.264
  15 0.725 981.32 282.389
  16 0.775 974.68 284.922
  17 0.825 981.04 281.494
  18 0.875 974.96 280.875
  19 0.925 979.51 283.716
  20 0.975 964.49 286.636
22400000 20
  1 0.025 964.55 284.445
  2 0.075 979.45 275.685
  3 0.125 974.8 283.602
  4 0.175 981.2 282.148
  5 0.225 975.01 278.872
  6 0.275 980.99 278.769
  7 0.325 975.9 281.081
  8 0.375 980.1 282.905
  9 0.425 975.45 279.031
  10 0.475 980.55 285.485
  11 0.525 975.63 280.715
  12 0.575 980.37 279.116
  13 0.625 976.57 282.645
  14 0.675 979.43 283.048
  15 0.725 977.03 285.239
  16 0.775 978.97 281.965
  17 0.825 976.85 282.592
  18 0.875 979.15 285.567
  19 0.925 976.52 288.4
  20 0.975 967.48 281.02
22410000 20
  1 0.025 967.59 284.066
  2 0.075 976.41 278.395
  3 0.125 979.24 281.998
  4 0.175 976.77 284.173
  5 0.225 978.63 278.931
  6 0.275 977.39 280.222
  7 0.325 979.56 286.016
  8 0.375 976.41 279.796
  9 0.425 980.37 277.089
  10 0.475 975.63 278.433
  11 0.525 980.67 280.609
  12 0.575 975.33 278.467
  13 0.625 980.16 282.149
  14 0.675 975.84 278.706
  15 0.725 981.12 283.145
  16 0.775 974.88 285.609
  17 0.825 981.11 287.058
  18 0.875 974.89 289.501
  19 0.925 979.23 289.244
  20 0.975 964.77 282.711
22420000 20
  1 0.025 965 280.501
  2 0.075 979 279.044
  3 0.125 975.23 285.251
  4 0.175 980.77 279.745
  5 0.225 974.79 284.442
  6 0.275 981.21 278.744
  7 0.325 975.76 278.396
  8 0.375 980.24 277.514
  9 0.425 975.35 280.282
  10 0.475 980.65 279.862
  11 0.525 975.67 284.212
  12 0.575 980.33 285.091
  13 0.625 976.44 283.152
  14 0.675 979.53 285.081
  15 0.725 977.33 276.072
  16 0.775 978.66 284.953
  17 0.825 976.55 283.765
  18 0.875 979.49 287.077
  19 0.925 976.42 283.602
  20 0.975 967.58 285.089
22430000 20
  1 0.025 967.19 277.107
  2 0.075 976.81 281.678
  3 0.125 979.49 285.258
  4 0.175 976.52 281.418
  5 0.225 979.14 279.798
  6 0.275 976.88 279.849
  7 0.325 979.95 277.904
  8 0.375 976.02 278.561
  9 0.425 980.57 282.256
  10 0.475 975.46 280.346
  11 0.525 980.72 286.223
  12 0.575 975.25 289.376
  13 0.625 980.3 285.121
  14 0.675 975.7 281.311
  15 0.725 981.37 279.891
  16 0.775 974.63 285.772
  17 0.825 981.61 283.813
  18 0.875 974.39 285.646
  19 0.925 980.03 282.095
  20 0.975 963.97 284.204
22440000 20
  1 0.025 964.29 278.69
  2 0.075 979.71 279.08
  3 0.125 974.54 279.837
  4 0.175 981.46 277.44
  5 0.225 974.69 278.529
  6 0.275 981.31 279.755
  7 0.325 975.65 282.012
  8 0.375 980.35 285.143
  9 0.425 975.15 287.335
  10 0.475 980.85 285.669
  11 0.525 975.25 281.608
  12 0.575 980.72 287.87
  13 0.625 975.68 283.671
  14 0.675 980.29 282.955
  15 0.725 976.69 286.449
  16 0.775 979.37 283.566
  17 0.825 976.36 279.192
  18 0.875 979.64 279.404
  19 0.925 976.11 284.242
  20 0.975 967.89 283.221
22450000 20
  1 0.025 968.66 273.593
  2 0.075 975.34 281.132
  3 0.125 980.35 283.442
  4 0.175 975.65 278.328
  5 0.225 979.76 280.289
  6 0.275 976.28 281.954
  7 0.325 979.99 288.627
  8 0.375 975.97 288.153
  9 0.425 980.74 283.497
  10 0.475 975.26 284.837
  11 0.525 980.84 283.606
  12 0.575 975.16 283.694
  13 0.625 980.54 287.543
  14 0.675 975.46 280.824
  15 0.725 981.34 281.503
  16 0.775 974.66 281.728
  17 0.825 981.29 283.985
  18 0.875 974.71 280.451
  19 0.925 979.82 282.211
  20 0.975 964.18 282.679
22460000 20
  1 0.025 964.39 277.163
  2 0.075 979.61 281.791
  3 0.125 974.31 276.829
  4 0.175 981.69 280.055
  5 0.225 974.17 283.735
  6 0.275 981.83 280.248
  7 0.325 975.24 282.895
  8 0.375 980.76 284.503
  9 0.425 974.89 284.29
  10 0.475 981.1 286.03
  11 0.525 974.73 290.2
  12 0.575 981.27 279.92
  13 0.625 975.26 281.202
  14 0.675 980.66 279.897
  15 0.725 976.06 280.715
  16 0.775 980.03 279.354
  17 0.825 975.91 280.641
  18 0.875 980.09 287.978
  19 0.925 975.95 285.601
  20 0.975 968.05 282.398
22470000 20
  1 0.025 968.6 281.586
  2 0.075 975.4 283.92
  3 0.125 979.93 274.031
  4 0.175 976.07 281.478
  5 0.225 980.01 279.436
  6 0.275 975.99 279.12
  7 0.325 980.45 282.622
  8 0.375 975.55 280.986
  9 0.425 981 282.437
  10 0.475 975 291.184
  11 0.525 980.94 291.269
  12 0.575 975.06 278.415
  13 0.625 980.58 275.294
  14 0.675 975.42 281.941
  15 0.725 981.55 283.063
  16 0.775 974.45 284.164
  17 0.825 981.11 280.084
  18 0.875 974.89 281.317
  19 0.925 979.36 284.038
  20 0.975 964.64 286.91
22480000 20
  1 0.025 963.89 279.63
  2 0.075 980.11 280.339
  3 0.125 974.24 276.211
  4 0.175 981.76 281.639
  5 0.225 974.15 281.284
  6 0.275 981.85 282.976
  7 0.325 975.01 282.924
  8 0.375 980.99 278.314
  9 0.425 974.8 283.417
  10 0.475 981.2 284.12
  11 0.525 974.7 285.519
  12 0.575 981.21 284.112
  13 0.625 975.08 282.298
  14 0.675 980.73 283.231
  15 0.725 975.45 280.752
  16 0.775 980.83 279.278
  17 0.825 975.91 281.072
  18 0.875 980.09 281.635
  19 0.925 975.39 286.3
  20 0.975 968.61 290.681
22490000 20
  1 0.025 968.86 282.912
  2 0.075 975.14 278.473
  3 0.125 980.31 281.503
  4 0.175 975.69 280.94
  5 0.225 980.84 283.409
  6 0.275 975.24 278.283
  7 0.325 980.42 283.164
  8 0.375 975.57 278.738
  9 0.425 981.08 278.08
  10 0.475 974.85 281.168
  11 0.525 981.27 281.025
  12 0.575 974.73 289.837
  13 0.625 980.6 285.664
  14 0.675 975.4 284.075
  15 0.725 981.43 279.954
  16 0.775 974.57 283.551
  17 0.825 980.98 284.376
  18 0.875 975.02 282.371
  19 0.925 979.73 284.731
  20 0.975 964.27 283.987
22500000 20
  1 0.025 964.29 282.574
  2 0.075 979.71 283.543
  3 0.125 974.88 283.478
  4 0.175 981.12 280.63
  5 0.225 974.46 282.762
  6 0.275 981.54 280.443
  7 0.325 975.35 279.228
  8 0.375 980.65 277.912
  9 0.425 974.85 281.15
  10 0.475 981.13 279.248
  11 0.525 975.16 280.053
  12 0.575 980.66 278.721
  13 0.625 975.51 287.492
  14 0.675 980.67 282.728
  15 0.725 975.2 286.682
  16 0.775 980.82 285.406
  17 0.825 975.64 284.906
  18 0.875 980.36 282.237
  19 0.925 975.2 284.406
  20 0.975 968.8 280.219
22510000 20
  1 0.025 968.8 287.319
  2 0.075 975.2 281.676
  3 0.125 980.38 282.523
  4 0.175 975.62 280.813
  5 0.225 980.78 279.989
  6 0.275 975.43 277.841
  7 0.325 980.89 281.486
  8 0.375 975.1 283.448
  9 0.425 980.88 281.408
  10 0.475 974.92 277.682
  11 0.525 981.24 283.341
  12 0.575 974.76 282.988
  13 0.625 980.64 285.79
  14 0.675 975.36 280.745
  15 0.725 981.2 280.05
  16 0.775 974.8 279.129
  17 0.825 980.69 283.678
  18 0.875 975.31 285.24
  19 0.925 979.79 287.737
  20 0.975 964.21 282.302
22520000 20
  1 0.025 964.67 276.622
  2 0.075 979.33 282.38
  3 0.125 975.4 280.433
  4 0.175 980.6 283.472
  5 0.225 974.96 277.511
  6 0.275 981.04 279.262
  7 0.325 975.24 280.85
  8 0.375 980.74 283.652
  9 0.425 974.61 286.852
  10 0.475 981.38 283.474
  11 0.525 974.77 277.172
  12 0.575 981.13 283.776
  13 0.625 974.75 283.362
  14 0.675 981.31 281.756
  15 0.725 974.82 283.094
  16 0.775 981.25 280.571
  17 0.825 975.55 282.76
  18 0.875 980.45 286.91
  19 0.925 974.79 284.705
  20 0.975 969.21 285.195
22530000 20
  1 0.025 968.9 283.626
  2 0.075 975.1 281.978
  3 0.125 980.73 278.629
  4 0.175 975.27 280.756
  5 0.225 981.4 279.101
  6 0.275 974.65 275.676
  7 0.325 981.33 277.228
  8 0.375 974.92 286.227
  9 0.425 980.83 284.352
  10 0.475 974.87 283.434
  11 0.525 981.45 282.876
  12 0.575 974.6 287.042
  13 0.625 980.77 281.658
  14 0.675 975.18 281.761
  15 0.725 981.07 284.044
  16 0.775 974.93 277.886
  17 0.825 981.32 284.219
  18 0.875 974.68 277.612
  19 0.925 980.14 284.697
  20 0.975 963.86 286.924
22540000 20
  1 0.025 963.55 282.729
  2 0.075 980.45 280.113
  3 0.125 974.46 279.102
  4 0.175 981.54 278.034
  5 0.225 974.44 278.614
  6 0.275 981.56 278.539
  7 0.325 975.09 281.072
  8 0.375 980.82 280.855
  9 0.425 974.49 280.524
  10 0.475 981.57 285.153
  11 0.525 974.75 284.937
  12 0.575 980.77 285.155
  13 0.625 974.92 281.585
  14 0.675 981.54 276.523
  15 0.725 974.72 278.656
  16 0.775 981.33 280.485
  17 0.825 975.01 285.337
  18 0.875 980.99 287.3
  19 0.925 974.72 287.735
  20 0.975 969.28 290.002
22550000 20
  1 0.025 968.94 281.636
  2 0.075 975.06 282.795
  3 0.125 980.91 281.801
  4 0.175 975.09 282.086
  5 0.225 981.64 276.518
  6 0.275 974.46 278.286
  7 0.325 982.03 282.425
  8 0.375 974.42 280.228
  9 0.425 981.09 280.798
  10 0.475 974.42 281.624
  11 0.525 981.78 278.369
  12 0.575 974.16 284.786
  13 0.625 981.04 279.468
  14 0.675 974.96 280.845
  15 0.725 982.08 282.297
  16 0.775 973.92 285.297
  17 0.825 981.73 282.527
  18 0.875 974.27 287.318
  19 0.925 980.19 287.24
  20 0.975 963.81 282.475
22560000 20
  1 0.025 964.25 284.719
  2 0.075 979.75 286.003
  3 0.125 974.55 277.369
  4 0.175 981.45 276.595
  5 0.225 974.06 284.893
  6 0.275 981.94 280.427
  7 0.325 974.75 278.429
  8 0.375 981.21 282.147
  9 0.425 974.01 278.686
  10 0.475 982.02 282.83
  11 0.525 974.29 279.682
  12 0.575 981.11 281.721
  13 0.625 974.31 280.395
  14 0.675 982.21 284.595
  15 0.725 974.64 285.686
  16 0.775 981.45 282.162
